_time,_value,_field,_measurement,nodo
2025-07-01 01:00:00,65.39,leq,leq,40
2025-07-01 01:05:00,68.66,leq,leq,40
2025-07-01 01:10:00,47.37,leq,leq,40
2025-07-01 01:15:00,76.87,leq,leq,40
2025-07-01 01:20:00,58.65,leq,leq,40
2025-07-01 01:25:00,47.96,leq,leq,40
2025-07-01 01:30:00,59.21,leq,leq,40
2025-07-01 01:35:00,58.72,leq,leq,40
2025-07-01 01:40:00,74.66,leq,leq,40
2025-07-01 01:45:00,74.6,leq,leq,40
2025-07-01 01:50:00,77.91,leq,leq,40
2025-07-01 01:55:00,70.24,leq,leq,40
2025-07-01 02:00:00,74.17,leq,leq,40
2025-07-01 02:05:00,56.89,leq,leq,40
2025-07-01 02:10:00,78.68,leq,leq,40
2025-07-01 02:15:00,56.15,leq,leq,40
2025-07-01 02:20:00,77.56,leq,leq,40
2025-07-01 02:25:00,66.72,leq,leq,40
2025-07-01 02:30:00,55.18,leq,leq,40
2025-07-01 02:35:00,65.4,leq,leq,40
2025-07-01 02:40:00,43.35,leq,leq,40
2025-07-01 02:45:00,79.0,leq,leq,40
2025-07-01 02:50:00,56.03,leq,leq,40
2025-07-01 02:55:00,41.02,leq,leq,40
2025-07-01 03:00:00,57.27,leq,leq,40
2025-07-01 03:05:00,70.83,leq,leq,40
2025-07-01 03:10:00,53.04,leq,leq,40
2025-07-01 03:15:00,60.4,leq,leq,40
2025-07-01 03:20:00,59.2,leq,leq,40
2025-07-01 03:25:00,77.03,leq,leq,40
2025-07-01 03:30:00,44.76,leq,leq,40
2025-07-01 03:35:00,63.64,leq,leq,40
2025-07-01 03:40:00,63.88,leq,leq,40
2025-07-01 03:45:00,64.72,leq,leq,40
2025-07-01 03:50:00,47.0,leq,leq,40
2025-07-01 03:55:00,48.07,leq,leq,40
2025-07-01 04:00:00,60.24,leq,leq,40
2025-07-01 04:05:00,65.9,leq,leq,40
2025-07-01 04:10:00,72.05,leq,leq,40
2025-07-01 04:15:00,48.29,leq,leq,40
2025-07-01 04:20:00,59.04,leq,leq,40
2025-07-01 04:25:00,74.89,leq,leq,40
2025-07-01 04:30:00,57.1,leq,leq,40
2025-07-01 04:35:00,70.86,leq,leq,40
2025-07-01 04:40:00,66.59,leq,leq,40
2025-07-01 04:45:00,65.37,leq,leq,40
2025-07-01 04:50:00,70.52,leq,leq,40
2025-07-01 04:55:00,62.74,leq,leq,40
2025-07-01 05:00:00,49.49,leq,leq,40
2025-07-01 05:05:00,68.99,leq,leq,40
2025-07-01 05:10:00,43.67,leq,leq,40
2025-07-01 05:15:00,51.64,leq,leq,40
2025-07-01 05:20:00,76.99,leq,leq,40
2025-07-01 05:25:00,45.13,leq,leq,40
2025-07-01 05:30:00,54.07,leq,leq,40
2025-07-01 05:35:00,65.66,leq,leq,40
2025-07-01 05:40:00,65.29,leq,leq,40
2025-07-01 05:45:00,71.37,leq,leq,40
2025-07-01 05:50:00,47.62,leq,leq,40
2025-07-01 05:55:00,59.7,leq,leq,40
2025-07-01 06:00:00,60.04,leq,leq,40
2025-07-01 06:05:00,58.31,leq,leq,40
2025-07-01 06:10:00,67.84,leq,leq,40
2025-07-01 06:15:00,50.64,leq,leq,40
2025-07-01 06:20:00,66.56,leq,leq,40
2025-07-01 06:25:00,46.6,leq,leq,40
2025-07-01 06:30:00,45.99,leq,leq,40
2025-07-01 06:35:00,47.6,leq,leq,40
2025-07-01 06:40:00,72.77,leq,leq,40
2025-07-01 06:45:00,65.84,leq,leq,40
2025-07-01 06:50:00,55.27,leq,leq,40
2025-07-01 06:55:00,52.12,leq,leq,40
2025-07-01 07:00:00,74.53,leq,leq,40
2025-07-01 07:05:00,62.11,leq,leq,40
2025-07-01 07:10:00,77.41,leq,leq,40
2025-07-01 07:15:00,67.5,leq,leq,40
2025-07-01 07:20:00,43.16,leq,leq,40
2025-07-01 07:25:00,49.84,leq,leq,40
2025-07-01 07:30:00,63.79,leq,leq,40
2025-07-01 07:35:00,73.92,leq,leq,40
2025-07-01 07:40:00,45.81,leq,leq,40
2025-07-01 07:45:00,77.31,leq,leq,40
2025-07-01 07:50:00,74.78,leq,leq,40
2025-07-01 07:55:00,48.98,leq,leq,40
2025-07-01 08:00:00,67.68,leq,leq,40
2025-07-01 08:05:00,76.82,leq,leq,40
2025-07-01 08:10:00,66.8,leq,leq,40
2025-07-01 08:15:00,62.93,leq,leq,40
